-79.448394,-2369.721903,20.153422
-79.419356,-2362.523240,20.285401
-79.413554,-2361.608524,20.311771
-79.311356,-2354.025742,20.776258
-79.307046,-2353.687869,20.795847
-79.246380,-2351.334783,21.071574
-79.054831,-2346.014657,21.683852
-78.999182,-2345.165520,21.861733
-78.599323,-2338.689163,23.139866
-78.250352,-2335.509188,24.255336
-77.860217,-2331.912533,25.502385
-77.126093,-2329.163299,27.848983
-76.235982,-2326.249991,30.012640
-74.395731,-2322.690344,34.485870
-73.502919,-2321.298679,36.209902
-71.095528,-2317.321897,40.858609
-70.012396,-2316.421837,42.564359
-67.216271,-2313.201266,46.967785
-65.152045,-2311.690543,49.660539
-62.813493,-2309.380150,52.711148
-59.419800,-2307.076544,56.410740
-57.923083,-2305.919941,58.042368
-53.366732,-2303.484918,62.204750
-52.581814,-2303.008566,62.921799
-52.258369,-2302.880041,63.168721
-46.836824,-2300.250195,67.307592
-43.429363,-2299.178193,69.462255
-40.727950,-2298.124228,71.170458
-34.887371,-2296.707043,74.184879
-34.417529,-2296.564960,74.427372
-34.212639,-2296.529515,74.511552
-27.848983,-2294.982655,77.126093
-24.158285,-2294.532596,78.280714
-21.071574,-2293.967847,79.246380
-16.373217,-2293.621610,80.280124
-14.136131,-2293.306442,80.772333
-12.477143,-2293.264785,80.989129
-7.094670,-2292.765289,81.692507
-0.926426,-2292.833822,81.959847
0.000000,-2292.786023,82.000000
0.944281,-2292.844149,81.959073
7.094670,-2292.822561,81.692507
12.349920,-2293.338926,81.005754
14.136131,-2293.393669,80.772333
16.591746,-2293.750908,80.232043
21.071574,-2294.109463,79.246380
23.962470,-2294.651157,78.341974
27.848983,-2295.159942,77.126093
33.436447,-2296.497616,74.827455
34.485870,-2296.690908,74.395731
38.374740,-2297.848412,72.381831
40.858609,-2298.472119,71.095528
41.440958,-2298.688100,70.725743
46.967785,-2300.547835,67.216271
48.104804,-2301.067290,66.344649
52.711148,-2303.099344,62.813493
53.944720,-2303.816952,61.681918
58.042368,-2306.134707,57.923083
59.054897,-2306.884093,56.814718
62.921799,-2309.475084,52.581814
63.603889,-2310.108443,51.688339
67.307592,-2313.624204,46.836824
67.423252,-2313.762794,46.653915
68.076402,-2314.515865,45.621001
70.836606,-2317.369175,41.255916
71.170458,-2317.640682,40.727950
73.966292,-2321.603663,35.310893
74.427372,-2322.312052,34.417529
76.561223,-2325.985174,29.223846
77.126093,-2328.109029,27.848983
77.929874,-2331.777721,25.279729
78.334949,-2335.672915,23.984924
78.633529,-2338.622961,23.030528
79.015996,-2345.198060,21.807989
79.065528,-2345.993956,21.649662
79.246380,-2351.025561,21.071574
79.314218,-2353.668584,20.763252
79.318975,-2354.046228,20.741633
79.415802,-2361.602479,20.301554
79.420861,-2362.527287,20.278562
79.445324,-2369.730161,20.167378
79.444299,-2370.797387,20.172034
79.392863,-2378.078307,20.405812
79.386172,-2378.848146,20.436220
79.246380,-2386.186574,21.071574
79.233970,-2386.655274,21.111243
79.231235,-2386.708604,21.119984
78.848403,-2394.116132,22.343690
78.769803,-2395.808717,22.594934
78.755053,-2402.142535,22.642081
78.839890,-2403.880143,22.370903
79.246380,-2410.144078,21.071574
79.293643,-2411.173407,20.856763
79.301131,-2411.447738,20.822733
79.536401,-2418.727664,19.753434
79.565018,-2420.364444,19.623370
79.691245,-2426.518333,19.049667
79.717015,-2428.980259,18.932545
79.780009,-2434.486703,18.646237
79.795143,-2437.397429,18.577453
79.818896,-2442.589199,18.469493
79.821832,-2445.676271,18.456151
79.809750,-2450.820867,18.511065
79.797338,-2453.817474,18.567475
79.749241,-2459.190655,18.786077
79.727508,-2461.836760,18.884852
79.629886,-2467.718691,19.328544
79.602314,-2469.707164,19.453857
79.416015,-2476.500894,20.300583
79.396749,-2477.361436,20.388150
79.246380,-2481.047151,21.071574
79.035381,-2484.755780,21.746025
78.930618,-2485.775258,22.080896
78.348155,-2491.632816,23.942713
77.419532,-2496.906834,26.911016
77.264252,-2497.742137,27.407362
77.126093,-2498.211666,27.848983
74.948295,-2502.370371,33.149630
74.427372,-2503.480708,34.417529
72.114740,-2506.871563,38.898359
71.170458,-2508.544261,40.727950
68.400188,-2511.737065,45.108953
67.307592,-2513.218787,46.836824
63.710387,-2516.634455,51.548836
62.921799,-2517.480845,52.581814
58.721530,-2520.627686,57.179639
58.042368,-2521.176806,57.923083
57.876685,-2521.269193,58.075067
52.711148,-2524.648923,62.813493
50.639356,-2525.572317,64.401699
46.967785,-2527.505209,67.216271
41.644179,-2529.365599,70.596700
40.858609,-2529.696894,71.095528
39.395153,-2530.083023,71.853397
34.485870,-2531.684324,74.395731
31.553230,-2532.226888,75.602195
27.848983,-2533.175907,77.126093
21.715776,-2534.016519,79.044844
21.071574,-2534.144646,79.246380
20.683589,-2534.177005,79.331745
14.136131,-2535.123074,80.772333
8.638703,-2535.306378,81.490733
7.094670,-2535.456899,81.692507
5.298431,-2535.445505,81.770358
0.000000,-2535.721635,82.000000
-5.309189,-2535.439282,81.769892
-7.094670,-2535.448971,81.692507
-8.631743,-2535.302322,81.491643
-14.136131,-2535.106692,80.772333
-20.641585,-2534.152152,79.340987
-21.071574,-2534.116016,79.246380
-21.796646,-2533.967554,79.019544
-27.848983,-2533.095420,77.126093
