70.297831,-2350.923646,42.107954
71.019449,-2357.837248,40.966761
71.042186,-2358.127437,40.930804
71.170458,-2361.044653,40.727950
71.351807,-2365.933127,40.376579
71.356385,-2366.395874,40.367708
71.285600,-2374.223614,40.504857
71.278138,-2374.504358,40.519315
71.170458,-2376.488917,40.727950
70.793793,-2382.283181,41.323621
70.688514,-2383.225346,41.490113
69.937502,-2389.825122,42.677791
69.401799,-2393.166716,43.524970
68.799797,-2397.148474,44.476998
69.002970,-2401.911349,44.155693
69.689229,-2406.046416,43.070419
70.209028,-2408.492834,42.248390
71.170458,-2413.902440,40.727950
71.359383,-2415.166005,40.361899
71.421724,-2415.720622,40.241111
72.184809,-2422.333083,38.762597
72.397389,-2425.156978,38.350714
72.726324,-2429.857875,37.713389
72.907520,-2434.006786,37.362313
73.037790,-2437.672515,37.109907
73.120621,-2442.482353,36.949419
73.138861,-2445.752242,36.914079
73.097440,-2450.660216,36.994334
73.013406,-2454.117379,37.157153
72.863884,-2458.573019,37.446860
72.613253,-2462.828621,37.932469
72.395487,-2466.189935,38.354400
71.815995,-2472.040194,39.477193
71.670956,-2473.484135,39.758212
71.170458,-2476.765426,40.727950
70.485322,-2480.528422,41.811449
69.817898,-2482.883655,42.866937
68.593922,-2487.266337,44.802575
67.307592,-2489.658952,46.836824
65.280887,-2493.087688,49.491624
62.921799,-2495.008051,52.581814
59.906042,-2497.862852,55.883012
58.042368,-2498.899331,57.923083
54.900420,-2499.842702,60.805240
52.711148,-2500.589849,62.813493
51.089047,-2501.179868,64.056972
46.967785,-2502.890794,67.216271
41.415128,-2503.887214,70.742144
40.858609,-2504.051268,71.095528
40.475754,-2504.161603,71.293794
34.485870,-2506.400569,74.395731
30.180840,-2506.892904,76.166785
27.848983,-2507.570016,77.126093
24.847089,-2507.499383,78.065224
21.071574,-2507.779495,79.246380
17.267681,-2507.534681,80.083322
14.136131,-2507.940372,80.772333
10.083085,-2508.043802,81.301983
7.094670,-2508.598032,81.692507
5.073264,-2508.616179,81.780117
0.000000,-2509.248278,82.000000
-5.003475,-2508.575813,81.783142
-7.094670,-2508.560784,81.692507
-9.994623,-2508.095355,81.313543
-14.136131,-2508.117618,80.772333
-17.381785,-2507.602194,80.058217
-21.071574,-2507.697137,79.246380
-25.158003,-2507.311133,77.967956
-27.848983,-2507.325671,77.126093
-29.661908,-2506.814398,76.381243
-34.417529,-2505.979482,74.427372
-38.989573,-2504.551388,72.067663
-40.727950,-2504.313757,71.170458
-46.732915,-2502.592751,67.373298
-46.836824,-2502.557509,67.307592
-47.307731,-2502.435367,66.948096
-52.581814,-2501.329294,62.921799
-53.709963,-2500.792987,61.891197
-57.923083,-2498.926249,58.042368
-59.207336,-2498.122189,56.642355
-62.813493,-2495.560765,52.711148
-63.774637,-2494.951794,51.457349
-66.720750,-2491.205095,47.614186
-67.059098,-2490.687582,47.172816
-67.216271,-2490.326688,46.967785
-69.212983,-2485.389642,43.823301
-70.556882,-2480.153164,41.706886
-70.763547,-2479.295162,41.381423
-71.095528,-2477.359753,40.858609
-71.796693,-2472.551741,39.504649
-71.985591,-2470.610758,39.139884
-72.460124,-2465.301580,38.223554
-72.679171,-2461.679263,37.800572
-72.892865,-2457.718681,37.387925
-73.049054,-2453.085859,37.086322
-73.115576,-2449.832840,36.957868
-73.138791,-2444.785061,36.913039
-73.109398,-2441.616860,36.969796
-73.019905,-2436.702164,37.142610
-72.874570,-2433.071081,37.423253
-72.681997,-2428.848028,37.795114
-72.310315,-2424.050147,38.512838
-72.093567,-2421.255556,38.931381
-71.304443,-2414.392242,40.455190
-71.253639,-2413.925766,40.553293
