Ending Spin,Theta,Collision Count,Min Adiabaticity
0.97222888471638,46.090959214511436,44,0.35001160565880013
0.9719062511575076,36.03434414740317,11,0.380196405870963
0.9836012142467615,18.43698003312639,4,0.30193851700402574
0.9460990643862318,45.68349490218152,17,0.37606422029529263
0.9458241179174124,47.56028539540657,15,0.4421952900444125
0.9926613062750884,43.00473606675735,13,0.4040899794883882
0.9968254418882445,9.07318064983134,2,0.3196474882441359
0.9828889331858782,43.4675568818801,14,0.42804876007860054
0.9459163497892398,21.92125601714789,6,0.3188051452149988
0.9927398910928152,11.123703959778624,3,0.23726484158644937
0.948240917526041,27.287338357137106,7,0.20163887424375815
0.9910417986758037,40.956343320794154,13,0.43652252740536074
0.9943811461734444,30.481717896363648,8,0.28284307177154233
0.9909938964498209,52.256771367419034,18,0.4911126262324043
0.99178581293661,52.398002803523106,18,0.4427162363195112
0.9682983255835509,20.467457143795368,6,0.23835399712794486
0.9616274397956024,36.74051857367053,12,0.3532565302417538
0.9855844990903104,6.294255817905603,2,0.2048381940048211
0.9987536846309522,13.078777342921994,3,0.18870506858957214
0.9537680049207793,16.19573982003147,5,0.3228972622382515
0.9996811918824418,13.21670963945142,3,0.2974210617253266
0.9988362587354289,16.589465280974185,4,0.30425762312060894
0.966541133570563,9.046770485619716,4,0.19986958947457523
0.9334852886113496,31.87224941798635,9,0.2315064887357666
0.9941729094388486,10.080567163574333,3,0.29994473183605624
0.9741104480273458,32.07913099284731,9,0.33903961622341056
0.996548914359314,52.11281629941053,21,0.37505602328813303
0.9499928480101172,42.764990218217456,13,0.3641873068609423
0.9948068938958567,27.301649894912856,9,0.3138716723733013
0.9966547712637075,21.93750248497213,6,0.2988921679595179
0.9983930486460829,51.0875199570788,26,0.519302381598739
0.9794020047425754,50.95871154818105,17,0.4114428860641974
0.9774984855176349,24.696584777281977,7,0.2822672591167174
0.9594676866449207,5.073517329799785,2,0.2640061618348238
0.9980790637270405,30.23849053051803,8,0.38743138547760375
0.9859227070098152,29.256511434657487,7,0.29443531426856984
0.9929254768798531,28.369463612245692,8,0.3426392480638776
0.9808113602912493,16.648250647003895,5,0.2853870604055579
0.9816329463093865,12.200432007524094,4,0.27624638124064055
0.9366827827119851,49.46590173984206,16,0.39249677851420134
0.9940025373760624,37.486171808695566,12,0.378512194778087
0.9903695239952458,43.180975888361246,13,0.33961154139162414
0.9630961941823633,38.724682165174706,13,0.3093237476834405
0.9905421160065323,45.513366135265024,14,0.3964156122035762
0.9948572625422859,49.2931284879719,18,0.2854726554756793
0.9997567364325137,12.585044677216558,6,0.2947806357609365
0.981122929033272,45.347280064936726,17,0.27723896640909
0.9816295639456101,11.856616845865831,11,0.22046773710151568
0.9645226672151264,48.6148942058461,19,0.4205391204955486
0.9673050894420803,48.87416496269819,20,0.522976385668945
0.9159428817577602,43.410739311941555,31,0.30107608374276396
0.9993905514932777,26.77506290057297,14,0.3037538623339357
0.9765746586256571,22.775889794967007,7,0.23402742268976798
0.9975360838814934,27.81555602751454,7,0.33772057991379284
0.991846744470404,27.3647987404945,8,0.3089687332439036
